ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:1901203	positive regulation of extracellular matrix assembly	2/246	10/18903	0.00708525437754098	0.0317506114108999	0.0211919693921619	TGFB1/EMILIN1	2
BP	GO:0045621	positive regulation of lymphocyte differentiation	6/246	130/18903	0.00713873256857448	0.0319458282443708	0.0213222670140317	IL15/GAS6/LGALS9/ANXA1/MDK/ADAM8	6
BP	GO:0046661	male sex differentiation	7/246	171/18903	0.00717353611375507	0.0320570504279041	0.0213965023438231	FGF9/IL1A/PDGFA/TNFSF10/SFRP1/WNT4/WNT5A	7
BP	GO:0002763	positive regulation of myeloid leukocyte differentiation	4/246	59/18903	0.00727786787257094	0.0324782413925534	0.0216776265689786	TNF/PF4/TGFB1/LIF	4
BP	GO:0016064	immunoglobulin mediated immune response	8/246	215/18903	0.00728845060854327	0.0324804811351679	0.021679121486866	C1QB/TNF/C1QC/TGFB1/SERPING1/CLCF1/C1QA/TNFSF13	8
BP	GO:0002699	positive regulation of immune effector process	9/246	261/18903	0.00736078742901363	0.0327575374258037	0.021864042915782	TNF/IL13/LGALS9/ANXA1/COLEC11/TGFB1/CLCF1/WNT5A/TNFSF13	9
BP	GO:0032148	activation of protein kinase B activity	3/246	31/18903	0.00747928757275504	0.0331475440982348	0.0221243531617151	GAS6/IGF1/WNT5A	3
BP	GO:0060603	mammary gland duct morphogenesis	3/246	31/18903	0.00747928757275504	0.0331475440982348	0.0221243531617151	NTN1/WNT4/WNT5A	3
BP	GO:0150117	positive regulation of cell-substrate junction organization	3/246	31/18903	0.00747928757275504	0.0331475440982348	0.0221243531617151	SFRP1/S100A10/WNT4	3
BP	GO:1904951	positive regulation of establishment of protein localization	10/246	310/18903	0.00761845916317884	0.0337179607469261	0.0225050781815708	IL1A/TNF/IL13/GAS6/IGF1/HYAL2/ADAM9/TGFB1/FGB/ADAM8	10
BP	GO:0006956	complement activation	6/246	132/18903	0.0076725174399918	0.0339106326360131	0.0226336771784034	C1QB/COLEC11/C1QC/MFAP4/SERPING1/C1QA	6
BP	GO:0002011	morphogenesis of an epithelial sheet	4/246	60/18903	0.00771966524844979	0.0340722759321989	0.0227415661176394	LRG1/LAMA1/WNT5A/MEGF8	4
BP	GO:0002443	leukocyte mediated immunity	13/246	463/18903	0.00786979656543566	0.0346873933431378	0.0231521266947729	C1QB/TNF/IL13/LGALS9/F2/C1QC/TGFB1/SERPING1/CLCF1/ANXA3/C1QA/CCL3/TNFSF13	13
BP	GO:0019724	B cell mediated immunity	8/246	218/18903	0.00789407394816278	0.0347468664767493	0.0231918220823937	C1QB/TNF/C1QC/TGFB1/SERPING1/CLCF1/C1QA/TNFSF13	8
BP	GO:0042176	regulation of protein catabolic process	11/246	361/18903	0.00791224078814526	0.0347793176253807	0.0232134816258789	TNF/TNFSF12/EGLN1/CTSA/ADAM9/CST3/ANXA2/WNT5A/EGLN2/ADAM8/TIMP1	11
BP	GO:0007044	cell-substrate junction assembly	5/246	95/18903	0.00803841375190897	0.0352377811002051	0.0235194834158969	LAMC1/SFRP1/S100A10/WNT4/LAMA3	5
BP	GO:0034109	homotypic cell-cell adhesion	5/246	95/18903	0.00803841375190897	0.0352377811002051	0.0235194834158969	COMP/MMRN1/C1QTNF1/FGB/CCL5	5
BP	GO:0003180	aortic valve morphogenesis	3/246	32/18903	0.00817482303158871	0.035562629324772	0.0237363036069487	ELN/TGFB1/EMILIN1	3
BP	GO:0003338	metanephros morphogenesis	3/246	32/18903	0.00817482303158871	0.035562629324772	0.0237363036069487	FRAS1/WNT4/LIF	3
BP	GO:0040020	regulation of meiotic nuclear division	3/246	32/18903	0.00817482303158871	0.035562629324772	0.0237363036069487	WNT4/LIF/WNT5A	3
BP	GO:0048710	regulation of astrocyte differentiation	3/246	32/18903	0.00817482303158871	0.035562629324772	0.0237363036069487	F2/LIF/CLCF1	3
BP	GO:0061036	positive regulation of cartilage development	3/246	32/18903	0.00817482303158871	0.035562629324772	0.0237363036069487	FGF18/MDK/WNT5A	3
BP	GO:1900024	regulation of substrate adhesion-dependent cell spreading	4/246	61/18903	0.00817874249834142	0.035562629324772	0.0237363036069487	S100A10/MDK/FGB/FBLN1	4
BP	GO:0006022	aminoglycan metabolic process	6/246	134/18903	0.00823450784803511	0.0357568521379638	0.0238659377692378	IL15/HYAL2/TGFB1/HYAL3/BGN/DCN	6
BP	GO:1901136	carbohydrate derivative catabolic process	7/246	176/18903	0.00834464055919406	0.0361863147802466	0.0241525829318318	GPC1/HYAL2/TGFB1/HYAL3/CST3/NGLY1/ADAMTS12	7
BP	GO:0046330	positive regulation of JNK cascade	5/246	96/18903	0.00839236479171774	0.0363443539770357	0.0242580663122232	IL1A/TNF/CCL21/WNT5A/SERPINF2	5
BP	GO:0043583	ear development	8/246	221/18903	0.00853679312273489	0.0366891578610551	0.0244882059231388	FGF9/ADAM10/NTN1/PDGFA/CTHRC1/WNT5A/TSKU/C1QTNF5	8
BP	GO:0032956	regulation of actin cytoskeleton organization	11/246	365/18903	0.00855467753004249	0.0366891578610551	0.0244882059231388	IL1A/CCL21/PDGFA/ELN/CSF3/SFRP1/CX3CL1/S100A10/MDK/WNT4/SERPINF2	11
BP	GO:0001660	fever generation	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	IL1A/TNF	2
BP	GO:0007614	short-term memory	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	SERPINF1/MDK	2
BP	GO:0036363	transforming growth factor beta activation	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	LTBP3/LTBP1	2
BP	GO:0060601	lateral sprouting from an epithelium	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	SULF1/WNT5A	2
BP	GO:0071492	cellular response to UV-A	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	MMP2/TIMP1	2
BP	GO:0090179	planar cell polarity pathway involved in neural tube closure	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	SFRP1/WNT5A	2
BP	GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	WNT5A/SERPINF2	2
BP	GO:2000833	positive regulation of steroid hormone secretion	2/246	11/18903	0.00858585506742257	0.0366891578610551	0.0244882059231388	C1QTNF1/SPP1	2
BP	GO:0031102	neuron projection regeneration	4/246	62/18903	0.00865536391978713	0.0367910060020503	0.0245561845412097	PTN/MMP2/TNC/SPP1	4
BP	GO:0043506	regulation of JUN kinase activity	4/246	62/18903	0.00865536391978713	0.0367910060020503	0.0245561845412097	TNF/TNXB/SFRP1/WNT5A	4
BP	GO:0070228	regulation of lymphocyte apoptotic process	4/246	62/18903	0.00865536391978713	0.0367910060020503	0.0245561845412097	LGALS9/WNT5A/CCL5/ADAM8	4
BP	GO:1903018	regulation of glycoprotein metabolic process	4/246	62/18903	0.00865536391978713	0.0367910060020503	0.0245561845412097	IL15/CCL21/IGF1/CST3	4
BP	GO:0001659	temperature homeostasis	7/246	178/18903	0.00885043549815148	0.0374718832786387	0.0250106365899765	IL1A/IL15/TNF/IL13/PDGFC/MFAP2/LAMA4	7
BP	GO:0048736	appendage development	7/246	178/18903	0.00885043549815148	0.0374718832786387	0.0250106365899765	FGF9/FRAS1/COMP/WNT5A/MEGF8/SEMA3C/FBN2	7
BP	GO:0060173	limb development	7/246	178/18903	0.00885043549815148	0.0374718832786387	0.0250106365899765	FGF9/FRAS1/COMP/WNT5A/MEGF8/SEMA3C/FBN2	7
BP	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	3/246	33/18903	0.00890717409030126	0.0375149214626806	0.0250393624581844	FGF9/FGF18/EMILIN1	3
BP	GO:0033032	regulation of myeloid cell apoptotic process	3/246	33/18903	0.00890717409030126	0.0375149214626806	0.0250393624581844	GAS6/ANXA1/EPO	3
BP	GO:0048799	animal organ maturation	3/246	33/18903	0.00890717409030126	0.0375149214626806	0.0250393624581844	ADAMTS7/IGF1/ADAMTS12	3
BP	GO:0060351	cartilage development involved in endochondral bone morphogenesis	3/246	33/18903	0.00890717409030126	0.0375149214626806	0.0250393624581844	COMP/COL27A1/TSKU	3
BP	GO:0010573	vascular endothelial growth factor production	4/246	63/18903	0.0091497871643368	0.038336299406363	0.0255875917825475	IL1A/TNF/SULF1/TGFB1	4
BP	GO:0032731	positive regulation of interleukin-1 beta production	4/246	63/18903	0.0091497871643368	0.038336299406363	0.0255875917825475	TNF/LGALS9/WNT5A/CCL3	4
BP	GO:0032757	positive regulation of interleukin-8 production	4/246	63/18903	0.0091497871643368	0.038336299406363	0.0255875917825475	TNF/LGALS9/HYAL2/WNT5A	4
BP	GO:0045453	bone resorption	4/246	63/18903	0.0091497871643368	0.038336299406363	0.0255875917825475	CTSK/LTBP3/ADAM8/SPP1	4
BP	GO:0006887	exocytosis	11/246	369/18903	0.00923689747988846	0.0386510177664943	0.0257976507879865	IL13/LGALS9/ANXA1/PRSS12/S100A10/HYAL3/ANXA2/FGB/CCL5/ANXA3/CCL3	11
BP	GO:0035265	organ growth	7/246	180/18903	0.00937839353533557	0.0391921971087564	0.0261588613457445	FGF9/IGF1/ECM1/COMP/IGF2/COL27A1/TSKU	7
BP	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	5/246	99/18903	0.00951876323463026	0.0397272734999724	0.0265159984842509	FBN1/HTRA3/EMILIN1/LTBP1/FBN2	5
BP	GO:0060537	muscle tissue development	12/246	422/18903	0.00953781842756003	0.0397553052698556	0.0265347083100771	FGF9/EFEMP2/EGLN1/ELN/IGF1/GPC1/TGFB1/LOX/WNT5A/IGF2/ADAMTS9/SEMA3C	12
BP	GO:0000768	syncytium formation by plasma membrane fusion	4/246	64/18903	0.00966226315569781	0.0400236684756748	0.0267138275330143	GDF15/ADAMTS15/ADAM12/ADAM9	4
BP	GO:0002712	regulation of B cell mediated immunity	4/246	64/18903	0.00966226315569781	0.0400236684756748	0.0267138275330143	TNF/TGFB1/CLCF1/TNFSF13	4
BP	GO:0002889	regulation of immunoglobulin mediated immune response	4/246	64/18903	0.00966226315569781	0.0400236684756748	0.0267138275330143	TNF/TGFB1/CLCF1/TNFSF13	4
BP	GO:0140253	cell-cell fusion	4/246	64/18903	0.00966226315569781	0.0400236684756748	0.0267138275330143	GDF15/ADAMTS15/ADAM12/ADAM9	4
BP	GO:0002495	antigen processing and presentation of peptide antigen via MHC class II	3/246	34/18903	0.00967673424660169	0.0400236684756748	0.0267138275330143	CTSS/CTSV/CTSD	3
BP	GO:0003382	epithelial cell morphogenesis	3/246	34/18903	0.00967673424660169	0.0400236684756748	0.0267138275330143	PLOD3/COL18A1/ST14	3
BP	GO:0001894	tissue homeostasis	9/246	275/18903	0.0101640143320342	0.0417682280681826	0.0278782351410686	LAMC1/SERPINA3/CTSK/CST4/COMP/LTBP3/ADAM8/SPP1/MUC6	9
BP	GO:0003170	heart valve development	4/246	65/18903	0.01019303601591	0.0417682280681826	0.0278782351410686	ELN/TGFB1/ADAMTS9/EMILIN1	4
BP	GO:0001886	endothelial cell morphogenesis	2/246	12/18903	0.0102151966845834	0.0417682280681826	0.0278782351410686	PLOD3/COL18A1	2
BP	GO:0051798	positive regulation of hair follicle development	2/246	12/18903	0.0102151966845834	0.0417682280681826	0.0278782351410686	TNF/WNT5A	2
BP	GO:0060312	regulation of blood vessel remodeling	2/246	12/18903	0.0102151966845834	0.0417682280681826	0.0278782351410686	TGFB1/CST3	2
BP	GO:0071635	negative regulation of transforming growth factor beta production	2/246	12/18903	0.0102151966845834	0.0417682280681826	0.0278782351410686	IL13/TSKU	2
BP	GO:0090178	regulation of establishment of planar polarity involved in neural tube closure	2/246	12/18903	0.0102151966845834	0.0417682280681826	0.0278782351410686	SFRP1/WNT5A	2
BP	GO:0097084	vascular associated smooth muscle cell development	2/246	12/18903	0.0102151966845834	0.0417682280681826	0.0278782351410686	EFEMP2/COMP	2
BP	GO:1903977	positive regulation of glial cell migration	2/246	12/18903	0.0102151966845834	0.0417682280681826	0.0278782351410686	CX3CL1/CCL3	2
BP	GO:0150115	cell-substrate junction organization	5/246	101/18903	0.0103249844011198	0.0421636245125576	0.0281421427943269	LAMC1/SFRP1/S100A10/WNT4/LAMA3	5
BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	11/246	375/18903	0.0103382615539645	0.0421644034517389	0.0281426626978675	C1QB/TNF/ANXA1/EBI3/C1QC/SEMA4A/TGFB1/SERPING1/CLCF1/C1QA/TNFSF13	11
BP	GO:0001889	liver development	6/246	141/18903	0.0104349898445064	0.042451435958333	0.0283342427596048	PTN/TNF/ANXA1/MDK/WNT4/SERPINA10	6
BP	GO:0046328	regulation of JNK cascade	6/246	141/18903	0.0104349898445064	0.042451435958333	0.0283342427596048	IL1A/TNF/CCL21/SFRP1/WNT5A/SERPINF2	6
BP	GO:0001893	maternal placenta development	3/246	35/18903	0.0104838618998003	0.0425964729396679	0.0284310478015425	PTN/LIF/SPP1	3
BP	GO:0071300	cellular response to retinoic acid	4/246	66/18903	0.0107423429992663	0.0435917243622621	0.0290953291097721	TNF/WNT9A/SERPINF1/WNT5A	4
BP	GO:0035107	appendage morphogenesis	6/246	142/18903	0.0107802927313354	0.0436358080155309	0.0291247527771994	FGF9/FRAS1/WNT5A/MEGF8/SEMA3C/FBN2	6
BP	GO:0035108	limb morphogenesis	6/246	142/18903	0.0107802927313354	0.0436358080155309	0.0291247527771994	FGF9/FRAS1/WNT5A/MEGF8/SEMA3C/FBN2	6
BP	GO:0045639	positive regulation of myeloid cell differentiation	5/246	103/18903	0.0111768036862062	0.0450709154905587	0.0300826163374208	TNF/PF4/CSF3/TGFB1/LIF	5
BP	GO:0048477	oogenesis	5/246	103/18903	0.0111768036862062	0.0450709154905587	0.0300826163374208	PTN/IGF1/POMZP3/MDK/WNT4	5
BP	GO:0050764	regulation of phagocytosis	5/246	103/18903	0.0111768036862062	0.0450709154905587	0.0300826163374208	IL15/TNF/GAS6/COLEC11/MFGE8	5
BP	GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	3/246	36/18903	0.0113288814276989	0.0454000696020469	0.0303023104959266	CTSS/CTSV/CTSD	3
BP	GO:0006026	aminoglycan catabolic process	3/246	36/18903	0.0113288814276989	0.0454000696020469	0.0303023104959266	HYAL2/TGFB1/HYAL3	3
BP	GO:0033280	response to vitamin D	3/246	36/18903	0.0113288814276989	0.0454000696020469	0.0303023104959266	IL15/SFRP1/SPP1	3
BP	GO:0090218	positive regulation of lipid kinase activity	3/246	36/18903	0.0113288814276989	0.0454000696020469	0.0303023104959266	CCL21/F2/TGFB1	3
BP	GO:1905332	positive regulation of morphogenesis of an epithelium	3/246	36/18903	0.0113288814276989	0.0454000696020469	0.0303023104959266	MDK/WNT4/LIF	3
BP	GO:0061008	hepaticobiliary system development	6/246	144/18903	0.0114950638410159	0.0460088145288862	0.03070861775377	PTN/TNF/ANXA1/MDK/WNT4/SERPINA10	6
BP	GO:0051963	regulation of synapse assembly	5/246	104/18903	0.0116201691955565	0.0464518426154878	0.0310043171823456	NTN1/SEMA4A/GPC6/WNT5A/AGRN	5
BP	GO:0046883	regulation of hormone secretion	8/246	234/18903	0.0117834161077151	0.0470321712708423	0.0313916579784805	TNF/ANXA1/SFRP1/LIF/C1QTNF1/FGB/CCL5/SPP1	8
BP	GO:0006949	syncytium formation	4/246	68/18903	0.0118974736694127	0.0470321712708423	0.0313916579784805	GDF15/ADAMTS15/ADAM12/ADAM9	4
BP	GO:0038034	signal transduction in absence of ligand	4/246	68/18903	0.0118974736694127	0.0470321712708423	0.0313916579784805	IL1A/TNF/PF4/CX3CL1	4
BP	GO:0042987	amyloid precursor protein catabolic process	4/246	68/18903	0.0118974736694127	0.0470321712708423	0.0313916579784805	ADAM10/TNF/IGF1/SPON1	4
BP	GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	4/246	68/18903	0.0118974736694127	0.0470321712708423	0.0313916579784805	IL1A/TNF/PF4/CX3CL1	4
BP	GO:0018209	peptidyl-serine modification	10/246	332/18903	0.011954554545414	0.0470321712708423	0.0313916579784805	TNF/GAS6/CSF3/NGF/TGFB1/BGN/EPO/LIF/WNT5A/DCN	10
BP	GO:0010713	negative regulation of collagen metabolic process	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	CST3/EMILIN1	2
BP	GO:0032823	regulation of natural killer cell differentiation	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	IL15/GAS6	2
BP	GO:0033079	immature T cell proliferation	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	IL1A/WNT4	2
BP	GO:0033080	immature T cell proliferation in thymus	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	IL1A/WNT4	2
BP	GO:0048012	hepatocyte growth factor receptor signaling pathway	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	ADAMTS12/MUC20	2
BP	GO:0051918	negative regulation of fibrinolysis	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	F2/SERPINF2	2
BP	GO:0060670	branching involved in labyrinthine layer morphogenesis	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	RSPO3/ST14	2
BP	GO:0070243	regulation of thymocyte apoptotic process	2/246	13/18903	0.0119697021856272	0.0470321712708423	0.0313916579784805	WNT5A/ADAM8	2
BP	GO:0008585	female gonad development	5/246	105/18903	0.0120753580996166	0.0473318780984971	0.0315916975253127	MMP2/SFRP1/HYAL3/WNT4/ADAMTS1	5
BP	GO:1901655	cellular response to ketone	5/246	105/18903	0.0120753580996166	0.0473318780984971	0.0315916975253127	GAS6/SERPINF1/SFRP1/POSTN/SPP1	5
BP	GO:1902903	regulation of supramolecular fiber organization	11/246	384/18903	0.0121764823859075	0.0476359992940416	0.0317946834453027	EFEMP2/CCL21/TNXB/ELN/CSF3/SFRP1/CX3CL1/S100A10/WNT4/EMILIN1/SERPINF2	11
BP	GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	3/246	37/18903	0.0122120842386339	0.0476359992940416	0.0317946834453027	CST4/CST2/CST1	3
BP	GO:0003176	aortic valve development	3/246	37/18903	0.0122120842386339	0.0476359992940416	0.0317946834453027	ELN/TGFB1/EMILIN1	3
BP	GO:0034110	regulation of homotypic cell-cell adhesion	3/246	37/18903	0.0122120842386339	0.0476359992940416	0.0317946834453027	MMRN1/C1QTNF1/CCL5	3
BP	GO:1901890	positive regulation of cell junction assembly	5/246	106/18903	0.0125425074128084	0.0488657302104821	0.0326154682675079	SFRP1/SEMA4A/S100A10/WNT4/AGRN	5
BP	GO:0035296	regulation of tube diameter	6/246	147/18903	0.0126290323173453	0.0490841280174747	0.0327612380475353	TNF/PLOD3/MMP2/COMP/FGB/SERPINF2	6
BP	GO:0097746	blood vessel diameter maintenance	6/246	147/18903	0.0126290323173453	0.0490841280174747	0.0327612380475353	TNF/PLOD3/MMP2/COMP/FGB/SERPINF2	6
CC	GO:0062023	collagen-containing extracellular matrix	121/256	433/19869	4.90416263583889e-135	9.66120039260261e-133	8.25964233404445e-133	S100A6/PCOLCE/PODN/GDF15/F12/ADAMTS15/ADAMTS10/VWA1/C1QB/EFEMP2/COL5A2/COL14A1/FREM1/OGN/FBN1/ANXA5/S100A4/FRAS1/KAZALD1/CSTB/FBN3/LAMC2/NTN1/ADAM11/LGALS9/PF4/CTSS/ANXA1/EFEMP1/TNXB/COL4A5/HSPG2/ELN/EDIL3/LAMC1/ANGPTL4/SERPINA3/F2/CBLN4/ADAMTS8/PLOD3/ECM1/MMP2/LAMA5/SULF1/C1QC/FMOD/ADAMTSL4/ANXA7/ANGPT2/FBLN2/SERPINF1/VCAN/GPC1/COL26A1/LAMA1/SFRP1/COL12A1/CTHRC1/COL21A1/TGFBI/COMP/LAMC3/MMRN1/PXDN/S100A10/SERPINB1/MGP/TGFB1/BGN/MFAP4/MDK/SERPING1/EMILIN3/ANXA2/FGB/COL18A1/LAMA3/LTBP3/CLEC3B/GPC6/FBLN1/LOX/WNT5A/MATN2/MFAP2/SLPI/LUM/ANXA4/MEGF9/TNC/MMP23B/POSTN/COL27A1/ADAMTS9/EMILIN1/CTSD/DCN/AGRN/SERPINF2/COL5A3/MFGE8/SPARCL1/LAMB1/LTBP1/LAMB3/C1QA/ADAMTS1/LOXL1/PZP/SPON1/HMCN2/SDC2/COL6A2/HAPLN4/F13A1/EGFL7/LTBP4/TIMP1/FBN2/LAMA4	121
CC	GO:0005788	endoplasmic reticulum lumen	43/256	312/19869	1.08864180665925e-31	8.10507446068863e-30	6.9292648341447e-30	VWA1/COL5A2/COL14A1/FBN1/FSTL3/ADAM10/ADAMTS7/GAS6/PDGFD/COL4A5/PDGFA/EBI3/LAMC1/F2/PLOD3/ADAMTSL4/VCAN/COL26A1/F10/COL12A1/COL21A1/PDGFC/CST3/SERPING1/WNT4/COL18A1/WNT5A/TNC/SERPINA10/COL27A1/SPP1/P4HA1/COL5A3/MFGE8/SPARCL1/LAMB1/LTBP1/FAM20C/SPON1/SDC2/COL6A2/TIMP1/FSTL1	43
CC	GO:0005604	basement membrane	29/256	99/19869	1.23427529858202e-31	8.10507446068863e-30	6.9292648341447e-30	VWA1/EFEMP2/FREM1/FBN1/FRAS1/LAMC2/NTN1/COL4A5/HSPG2/LAMC1/LAMA5/SERPINF1/LAMA1/TGFBI/LAMC3/PXDN/ANXA2/COL18A1/LAMA3/FBLN1/MEGF9/TNC/AGRN/LAMB1/LAMB3/ADAMTS1/LOXL1/TIMP1/LAMA4	29
CC	GO:0005581	collagen trimer	25/256	86/19869	2.64137162039951e-27	1.30087552304676e-25	1.11215647174716e-25	EMID1/C1QB/COL5A2/COL14A1/COL4A5/COLEC11/C1QTNF6/C1QC/COL26A1/COL12A1/CTHRC1/COL21A1/C1QTNF1/COL18A1/LOX/LUM/COL27A1/EMILIN1/C1QTNF2/COL5A3/C1QA/C1QTNF5/C1QL1/COLEC12/COL6A2	25
CC	GO:0005796	Golgi lumen	25/256	106/19869	8.7322127191265e-25	3.44049181133584e-23	2.94137691591629e-23	OGN/GAS6/HSPG2/PDGFA/F2/MUC12/FMOD/VCAN/GPC1/F10/NGF/TGFB1/MUC5B/BGN/WNT4/MMP16/GPC6/WNT5A/LUM/MUC20/DCN/AGRN/SDC2/MUC1/MUC6	25
CC	GO:0001527	microfibril	10/256	13/19869	2.9236930574691e-17	9.59945887202354e-16	8.20685770517641e-16	ADAMTS10/EFEMP2/FBN1/FBN3/MFAP4/MFAP2/MFAP1/LTBP1/LTBP4/FBN2	10
CC	GO:0043202	lysosomal lumen	17/256	98/19869	7.86787561056121e-15	2.21424499325794e-13	1.89302270329292e-13	OGN/CTSS/HSPG2/CSF3/CTSA/CTSK/FMOD/VCAN/GPC1/CTSV/BGN/GPC6/LUM/CTSD/DCN/AGRN/SDC2	17
CC	GO:0031093	platelet alpha granule lumen	14/256	67/19869	1.29726519350705e-13	3.1945155390111e-12	2.73108461790957e-12	GAS6/PF4/PDGFA/IGF1/SERPINA3/MMRN1/TGFB1/SERPING1/VEGFB/FGB/IGF2/SERPINF2/F13A1/TIMP1	14
CC	GO:0034774	secretory granule lumen	25/256	322/19869	7.31457915929151e-13	1.60108010486714e-11	1.3688101350721e-11	LRG1/CSTB/GAS6/PF4/PDGFA/IGF1/SERPINA3/ECM1/CTSA/CTSW/MMRN1/SERPINB1/TGFB1/SERPING1/ANXA2/VEGFB/FGB/CLEC3B/SLPI/IGF2/CTSD/S100A11/SERPINF2/F13A1/TIMP1	25
CC	GO:0060205	cytoplasmic vesicle lumen	25/256	325/19869	8.99532020771334e-13	1.77207808091953e-11	1.51500129814119e-11	LRG1/CSTB/GAS6/PF4/PDGFA/IGF1/SERPINA3/ECM1/CTSA/CTSW/MMRN1/SERPINB1/TGFB1/SERPING1/ANXA2/VEGFB/FGB/CLEC3B/SLPI/IGF2/CTSD/S100A11/SERPINF2/F13A1/TIMP1	25
CC	GO:0031983	vesicle lumen	25/256	327/19869	1.03120406555274e-12	1.84679273558082e-11	1.57887703816688e-11	LRG1/CSTB/GAS6/PF4/PDGFA/IGF1/SERPINA3/ECM1/CTSA/CTSW/MMRN1/SERPINB1/TGFB1/SERPING1/ANXA2/VEGFB/FGB/CLEC3B/SLPI/IGF2/CTSD/S100A11/SERPINF2/F13A1/TIMP1	25
CC	GO:0005775	vacuolar lumen	19/256	176/19869	1.44815397095629e-12	2.37738610231992e-11	2.03249680134217e-11	OGN/CTSS/HSPG2/CSF3/SERPINA3/CTSA/CTSK/FMOD/VCAN/GPC1/CTSV/BGN/ANXA2/GPC6/LUM/CTSD/DCN/AGRN/SDC2	19
CC	GO:0031091	platelet alpha granule	14/256	91/19869	1.07613386885189e-11	1.63075670895248e-10	1.39418153049638e-10	GAS6/PF4/PDGFA/IGF1/SERPINA3/MMRN1/TGFB1/SERPING1/VEGFB/FGB/IGF2/SERPINF2/F13A1/TIMP1	14
CC	GO:0043256	laminin complex	7/256	12/19869	4.07151216005249e-11	5.72919925378814e-10	4.89805974141653e-10	LAMC2/LAMC1/LAMA5/LAMA1/LAMA3/LAMB1/LAMB3	7
CC	GO:0098637	protein complex involved in cell-matrix adhesion	6/256	14/19869	1.1884327528705e-08	1.56080834876992e-07	1.33438063480196e-07	LAMC1/LAMA1/MMRN1/TNC/EMILIN1/LAMB1	6
CC	GO:0005614	interstitial matrix	5/256	11/19869	1.4809812487509e-07	1.82345816252455e-06	1.55892763026411e-06	VWA1/COL14A1/KAZALD1/ADAMTSL4/TNC	5
CC	GO:0072562	blood microparticle	12/256	145/19869	4.01554089900797e-07	4.6533032770857e-06	3.97824485350634e-06	C1QB/ANXA5/ANGPTL4/SERPINA3/F2/C1QC/TGFB1/SERPING1/FGB/SERPINF2/PZP/F13A1	12
CC	GO:0098636	protein complex involved in cell adhesion	7/256	52/19869	4.43068793042942e-06	4.84914179052554e-05	4.14567291736087e-05	LAMC1/LGALS2/LAMA1/MMRN1/TNC/EMILIN1/LAMB1	7
CC	GO:0098644	complex of collagen trimers	5/256	22/19869	7.51626013678388e-06	7.79317498392855e-05	6.66261286363114e-05	COL5A2/COL4A5/LUM/COL27A1/COL5A3	5
CC	GO:0005583	fibrillar collagen trimer	4/256	12/19869	1.22850054095247e-05	0.000115245050746494	9.8526359174133e-05	COL5A2/LUM/COL27A1/COL5A3	4
CC	GO:0098643	banded collagen fibril	4/256	12/19869	1.22850054095247e-05	0.000115245050746494	9.8526359174133e-05	COL5A2/LUM/COL27A1/COL5A3	4
CC	GO:0031089	platelet dense granule lumen	3/256	14/19869	0.000692697436418647	0.00601607013303214	0.00514331403304912	ECM1/CTSW/CLEC3B	3
CC	GO:1904724	tertiary granule lumen	5/256	55/19869	0.00070238382263827	0.00601607013303214	0.00514331403304912	LRG1/CSTB/CTSS/CST3/CTSD	5
CC	GO:0009897	external side of plasma membrane	15/256	462/19869	0.00101801347412866	0.00835619393347277	0.00714395420441167	ANXA5/TNF/IL13/ANXA1/EBI3/COLEC11/CLEC10A/F2/CTSK/CLEC2B/F10/HYAL2/ADAM9/FGB/MFGE8	15
CC	GO:0043083	synaptic cleft	3/256	18/19869	0.00149481689695846	0.0117791571480327	0.0100703454110886	LAMA5/PRSS12/C1QL1	3
CC	GO:0042827	platelet dense granule	3/256	21/19869	0.00236792868895489	0.0179416135278505	0.0153388093211653	ECM1/CTSW/CLEC3B	3
CC	GO:0031233	intrinsic component of external side of plasma membrane	3/256	24/19869	0.00350243678286368	0.0255548165268202	0.0218475588794615	F10/HYAL2/ADAM9	3
