hgnc_symbol	affy_hugene_2_0_st_v1
RNU7-182P	16885315
RN7SKP102	16902396
RNA5SP102	16885273
MIR3679	NA
RNU6-617P	16781384
RNU6-617P	16902831
RNU6-617P	16931882
RNU6-617P	16885614
RNU6-617P	16885793
RNU6-617P	16789883
	17053922
RN7SKP141	16886062
RWDD4P2	NA
RNA5SP103	16902656
RN7SL496P	NA
	16886103
CDK13-DT	NA
RNU6-473P	16781384
RNU6-473P	16902831
RNU6-473P	16931882
RNU6-473P	16885614
RNU6-473P	16885793
RNU6-473P	16789883
TXNDC15	NA
TXNDC15	16989380
RNA5SP104	16885895
RN7SKP286	16903172
	16886168
RN7SKP103	16885849
RN7SKP103	16885851
MIR7157	NA
SUGCT	NA
SUGCT	17045425
	16886172
RNU6-904P	16903286
RNU6-1147P	16885317
RNU6-579P	16885866
RN7SKP154	16902970
RNU6-546P	16886663
	16903861
RNU6-1001P	16903882
RN7SKP281	16903917
RNA5SP107	16886654
RN7SL423P	NA
RN7SKP93	16885872
RNU6-580P	16904022
	16903813
	16886999
RNA5SP108	16886937
RNU6-627P	16887044
RN7SL283P	NA
RN7SL393P	NA
RNU6-932P	16903989
MIR6888	NA
	16904095
RNA5SP105	16903152
RNU6-182P	16905106
RNU6-879P	16752865
R3HDM2-DT	16752867
RN7SL813P	NA
	16906226
INHBC	16752870
	16905136
	16887761
MIR4785	NA
MIR933	17119246
MIR933	16905353
MIR4437	17119248
MIR548AE1	NA
TEDDM2P	NA
MIR3129	16906411
RNU6-915P	16906654
RN7SKP42	16906281
RNU6-989P	16906283
	16906646
RNU6-1045P	16888956
SPARC	17001927
SPARC	NA
RNU6-763P	16887902
SWT1	16675009
SWT1	NA
RNY4P34	16889249
GLI1	16752888
GLI1	NA
RN7SL820P	NA
	16906063
AOPEP	NA
AOPEP	17119722
	16907602
MIR4774	16887192
RNU6-766P	16904773
RNA5SP117	16907780
RNA5SP118	16907782
MIR4776-1	16890417
MIR4438	16890455
MIR1258	16906061
MIR4776-2	16907910
	16890335
RNU6-1290P	16887904
MIR2355	16907639
MIR7845	NA
MIR1302-4	16907668
RNU2-21P	16904020
	16906224
SNORA70I	16890473
SNORA70I	17123950
SNORA70I	17122058
RN7SL807P	NA
RNU6-624P	16891806
MIR4268	16908880
MIR5702	NA
RNU6-451P	16891969
MIR3130-1	16907621
MIR3130-2	16890025
RNA5SP119	16890402
MIR548F2	16907902
RN7SKP283	16909317
RN7SL834P	NA
RNU6-268P	16891988
RNU6-1051P	16909804
MIR3133	NA
RNA5SP122	16893538
RNU6-619P	16891562
RNU6-234P	16893119
RNU6-169P	16889021
KCNF1	16877122
RPL6P4	NA
	16894478
PTH2	16874293
LINC01450	17056976
NDUFB8	NA
NDUFB8	16717606
LINC01449	NA
LINC01449	17045456
JMJD6	16849308
JMJD6	NA
SLC17A7	16874298
OR9A3P	NA
OR9N1P	NA
C2orf50	16877126
CLEC5A	17063722
CLEC5A	NA
SLC66A3	16877133
SLC66A3	NA
FBXO28	16677904
FBXO28	NA
CLMAT3	16991249
CLMAT3	NA
RN7SKP232	17001944
PSMA1	NA
PSMA1	16736049
ATOX1	NA
ARHGAP9	16766539
ARHGAP9	NA
HIF1AN	16708278
HIF1AN	NA
TPD52L3	17083444
ZNF189	17087633
TAS2R38	17063734
RNU6-102P	17051007
GPR37	17062491
ATOX1-AS1	16991257
PHOSPHO1	16846389
PHOSPHO1	NA
CEP170	16701185
RPLP1P6	NA
PIH1D1	NA
PIH1D1	16874313
GLRA1	17001961
C7orf77	17062497
	16803613
FDPSP7	NA
	17058949
	17047609
	17047617
	17047256
	17058772
	17058774
	17046882
	17060552
	17046884
	17058756
	17058782
	17124604
	17047650
RPL7AP43	NA
DTX2P1-UPK3BP1-PMS2P11	17124592
DTX2P1-UPK3BP1-PMS2P11	17124602
DTX2P1-UPK3BP1-PMS2P11	17124596
DTX2P1-UPK3BP1-PMS2P11	17047597
DTX2P1-UPK3BP1-PMS2P11	17124594
DTX2P1-UPK3BP1-PMS2P11	17058776
DTX2P1-UPK3BP1-PMS2P11	17046876
CTSH	NA
CTSH	16812245
PAX2	NA
PAX2	16708293
ST6GALNAC6	17098642
ST6GALNAC6	NA
ZPBP2	16833903
RNU6-1081P	16877147
AIDAP1	NA
PPIAP60	NA
	16894532
	16894535
DTX2P1	17047597
DTX2P1	17124594
UPK3BP1	NA
HLTF-AS1	16946783
PMS2P11	17058776
PMS2P11	17046876
	16960302
MED28P2	NA
PMS2P9	17058776
PMS2P9	17046876
RBAK-RBAKDN	NA
HPS3	NA
HPS3	16946787
E2F6	16894539
E2F6	NA
RBAKDN	NA
OR10AH1P	NA
RNF216P1	17043205
RNF216P1	NA
	16828460
GOSR1	16832792
GOSR1	NA
TMEM170A	16828462
TMEM170A	NA
RNA5SP198	17001974
RNU6-923P	16995080
CHST6	16828468
CHST6	16828471
	16828477
	16828485
TRPC5	17113398
DNAJB8-AS1	16945224
GABARAPL2	16821076
GABARAPL2	NA
GATA2-AS1	16945232
GATA2-AS1	NA
TMED10P2	NA
C1QTNF3-AMACR	16995097
COPS6	17049103
COPS6	NA
RPN1	16958864
RPN1	NA
C1QTNF3	NA
ZNF658	17094166
ZNF658	17094224
ZNF658	17094194
ZNF658	NA
RTL4	17106297
DPRXP7	NA
ALDH16A1	16864109
ALDH16A1	NA
CCDC121P1	NA
	17106301
FBLIM1P1	NA
TERF2IP	16821083
TERF2IP	16821089
TERF2IP	NA
TEX13C	17106808
TIMM17B	NA
TIMM17B	17110639
DUXB	16828532
RN7SL520P	NA
ATP5PBP7	17121540
FAM189A2	17085722
FAM189A2	NA
CPHXL	NA
RNA5SP403	16823797
RNA5SP404	16815787
	16717623
SLF2	NA
SLF2	16708312
IMPDH1P11	NA
RN7SL493P	NA
RN7SL684P	NA
	16992877
GPRIN1	17003096
RNU6-633P	16815810
GNAO1-DT	NA
GNAO1-DT	17121520
GNAO1-DT	17121522
GNAO1-DT	16826685
GNAO1-DT	17121518
GNAO1-DT	17121514
SNCB	17003103
	16819155
GNAO1	NA
GNAO1	16819161
POU5F1P6	NA
	16958888
MARK2P8	NA
LINC01565	16958859
CBX5P1	NA
C3orf38	16942939
C3orf38	NA
C11orf54	16730106
C11orf54	NA
OR2K2	17097150
MCM7	17060412
MCM7	NA
TUSC1	17092947
ABCF2P1	NA
	16891553
CBWD6	17125290
CBWD6	17100731
CBWD6	NA
CBWD6	17085561
HEBP2P1	NA
FAM136CP	17117988
	16903894
	16943397
FAM172BP	16943401
CRISP3	17019877
PCNP	16943410
PCNP	NA
TCEANC	NA
TCEANC	17101605
GPD2	NA
GPD2	16886677
MIR4281	NA
EIF4E1B	16992879
EIF4E1B	NA
RPL32P7	NA
CYBB	17102538
CYBB	NA
RNU6-1256P	16943425
FLT3LG	16864129
FLT3LG	NA
	16956930
	16943427
MIR608	16708368
RNY1P12	16956950
	16717645
RPL24	16956952
RPL24	NA
TWNK	NA
TWNK	16708370
SLC5A10	16831984
SLC5A10	NA
MIR3690	17115866
MIR3690	17101109
RNA5SP498	17108703
CSF2RA	17115850
CSF2RA	17101081
CSF2RA	NA
TSPAN17	16992897
CEP97	16943435
CEP97	NA
MTHFD1L	17013728
MTHFD1L	NA
MARS1	NA
MARS1	16752908
PDZD7	16717648
PDZD7	NA
HMGB3P14	NA
RPL39P5	NA
GNAO1-AS1	16826690
HMGN1P9	NA
MIR3935	16819176
HMGB3P13	16945931
	16819178
MOSPD2	17101677
MOSPD2	NA
KY	16959478
KY	NA
AMFR	16826692
AMFR	NA
RPL4P2	NA
SRFBP1	16988450
SRFBP1	NA
	16717676
KAZALD1	16708419
KAZALD1	NA
COP1	NA
COP1	16696657
LOX	16999180
LOX	NA
TPT1P14	NA
	16707174
FANCB	17109211
FANCB	NA
IFIT2	NA
IFIT2	16707180
MRPS18A	17019516
RNU6-1174P	16959503
RNA5SP141	16959505
CYCSP10	NA
MIR8086	NA
MPP7-DT	NA
ZNF101P1	NA
	16712857
LINC02652	16712859
	16950647
RPSAP10	NA
MIR25	17060444
MIR25	17060442
RN7SKP39	16712863
MIR93	17060446
MIR93	17060444
MIR93	17060442
MIR106B	17060446
MIR106B	17060444
MIR106B	17060442
WAC-AS1	16712865
TOM1L2	16841982
TOM1L2	NA
RNU4ATAC6P	16703559
TPRKBP1	NA
FBXO9	NA
FBXO9	17009629
RNU6-1067P	16703561
BAMBI	16703563
AP4M1	NA
AP4M1	17049120
CYCSP11	NA
	16864129
FANCD2OS	NA
SNORD32A	17119148
SNORD32A	16864141
SNORD32A	17119146
SNORD32A	17119150
SNORD32A	17119144
SNORD33	17119148
SNORD33	16864141
SNORD33	17119146
SNORD33	17119150
SNORD34	17119148
SNORD34	16864141
SNORD34	17119150
MKRN3	16797917
MKRN3	16797921
MKRN3	NA
SNORD35A	17119150
RPS11	16864159
RPS11	16864165
RPS11	NA
BRK1	16937563
RNU6-270P	16712870
LINC00837	16712872
LINC00837	NA
IRAK2	16937579
ADGRA1-AS1	16719794
NPM1	NA
NPM1	16992324
RPL5P28	17120536
OGFOD1	NA
OGFOD1	16819181
UTF1	16710896
NPM1P9	NA
GRPEL2P2	NA
BLOC1S2P1	NA
ZC3H12B	17104226
ZC3H12B	17104240
ZC3H12B	17104229
ZC3H12B	17104236
VENTX	16710900
LINC01958	NA
RPLP0P7	NA
FGF7	16800921
FGF7	NA
	16886707
	16886710
LINC00570	NA
LINC00570	16877157
MIR202HG	16719798
SNORD35B	16864165
MIR150	16874325
COX6CP7	NA
MIR202	16719798
	16937597
	16937614
ADAM8	16719802
ADAM8	NA
RN7SKP179	16906524
FCGRT	NA
FCGRT	16864167
CCT4P2	NA
LINC00852	16937612
NANOGP9	NA
RTL9	17106202
TUBBP8	NA
NAB1	NA
NAB1	16888847
	16806511
	17110618
HMGN2P5	NA
GHRL	16950672
GHRL	NA
RBM3	17103353
RBM3	NA
	16798659
NCAPGP2	NA
MSANTD2	16745707
MSANTD2	NA
SERF2	NA
	16701358
FMOD	16698234
FMOD	NA
KLC2	NA
KLC2	16727324
CYCSP4	NA
OR2L9P	NA
	16678914
	16679443
	16699563
	17110622
MRPL32P1	NA
SLAMF7	NA
SLAMF7	16672654
WDR13	NA
WDR13	17103372
KARS1	16828514
KARS1	NA
	16906531
GLS	16888865
GLS	NA
MIR6758	NA
	16766578
MIR616	16766588
RCN3	16864181
RCN3	NA
MBD6	NA
MBD6	16752965
C9orf153	17095440
C9orf153	17095448
C9orf153	NA
ZNF511	16710906
ZNF511	NA
VN1R110P	NA
KLF9	17094761
RNU2-25P	17092001
RN7SL592P	NA
PUM3	NA
PUM3	17092020
TFDP1P2	NA
FAM47C	17102508
FTHL18P	NA
HNRNPA1P28	NA
NUDT19P6	NA
ZNF511-PRAP1	16710919
NOSIP	16874327
NOSIP	NA
PGRMC1	17106546
CALY	16719868
CALY	NA
ZNF106	16807905
ZNF106	NA
GHRLOS	16937614
AKAP17BP	17113568
	17106552
	17113573
MRPS17P9	NA
SLC25A43	17106557
SLC25A43	NA
SEC13	NA
SEC13	16950686
BANF1P2	NA
	16719879
PRAP1	16710919
TFAP2A	NA
	17106570
RNU1-67P	NA
RN7SL118P	NA
RNY3P16	17106572
SLC25A5	17106574
SLC25A5	NA
PIP4K2C	16753030
PIP4K2C	NA
FUOM	16719882
UBE2A	17106584
UBE2A	17106587
UBE2A	NA
GPS2P1	NA
GAN	16821280
GAN	16821294
GAN	NA
ATP5PDP2	NA
	17126174
	17118401
CDK2AP2P1	NA
MYO5BP1	NA
TP53I11	NA
TP53I11	16737543
ECHS1	16719892
CDRT15P6	NA
RPL7AP45	17125352
RPL7AP45	17123730
RPL7AP45	17125104
	17100075
	17118434
RGS18	16675278
RAPGEF1	17099208
RAPGEF1	NA
RAB1AP1	NA
RHBDF1	16822296
RHBDF1	NA
	16888902
MIR3944	16719903
STAT4-AS1	16888905
PAOX	16710927
PAOX	NA
GNPAT	NA
GNPAT	16678710
HEXD	16839046
HEXD	NA
	17060478
STAT4	16906571
STAT4	NA
CNPY4	17049149
CNPY4	NA
DTX3	NA
DTX3	16753047
MBLAC1	17049162
CLN8	17065169
	16864190
	17119152
	17049167
RPL7P60	NA
PRRG2	16864192
PRRG2	NA
TRAPPC14	17125978
TRAPPC14	17060481
TRAPPC14	NA
NPRL3	NA
NPRL3	16822330
ARHGEF25	16753064
ARHGEF25	NA
PYGO1	16809650
GNB5	16809369
GNB5	16809374
GNB5	NA
	17065173
CLIC5	NA
CLIC5	17019654
RRAS	16874339
TGFB2	16677556
TGFB2	NA
ERCC6	NA
MIR3674	17065169
MIR596	17065171
SPA17	16732880
SPA17	NA
MIR4658	17125978
GAL3ST4	17060503
GAL3ST4	NA
SCAF1	16864220
SCAF1	NA
EHF	NA
EHF	16723569
MIR378B	NA
PRKAR2A-AS1	16940550
PRKAR2A-AS1	NA
RNU6-959P	16888910
HMGB1P27	NA
HMGB1P50	NA
	16766623
NME2P2	NA
CHAT	16704796
CHAT	NA
GPC2	17060515
GPC2	NA
ODR4	16675174
ODR4	NA
	17122410
SLC25A20	16953753
SLC25A20	NA
	16879921
	16753091
RPL36AP15	NA
RPS27AP7	NA
PPIAP62	NA
IFT20	NA
IFT20	16842576
B4GALNT1	16766627
B4GALNT1	NA
LINC01820	16897226
IRF3	NA
IRF3	16874347
STAG3L5P	NA
LINC02583	NA
IL33	17083433
IL33	NA
STEEP1	17113582
STEEP1	NA
ARIH2OS	16953767
	16953771
STAG3L5P-PVRIG2P-PILRB	NA
STAG3L5P-PVRIG2P-PILRB	17049270
	16953775
	16879761
RN7SL817P	NA
	16814106
TMEM247	NA
HBZ	16814109
HBZ	17121334
P4HTM	16940593
P4HTM	NA
ATP6V1E2	NA
ATP6V1E2	16897230
LINC01741	16674206
LINC01741	NA
HBM	16814115
HBM	17121334
LINC01724	16697488
	16675388
	17112861
	17105549
FMO4	NA
FMO4	16673748
PVRIG2P	NA
MIR6840	NA
RHOQ	17122534
RHOQ	17122298
RHOQ	NA
PILRA	17049312
PILRA	NA
HBZP1	17121334
ECPAS	17097152
ECPAS	NA
HBAP1	NA
HBA2	16814121
GABPB1	16809093
GABPB1	NA
RIPK1	17004295
RIPK1	NA
HBA1	16814128
HBA1	16814135
	16694882
RPL22P24	NA
	16679446
PDHA1	17101957
PDHA1	NA
NSL1	16699112
NSL1	NA
RHOQ-AS1	16897251
	16814135
HBQ1	16814137
GFOD1-AS1	17004953
PIGF	16897254
PIGF	NA
RPS4XP7	NA
RN7SKP204	17004956
	16726320
RNU6-359P	16827564
NOL7	17004974
DDX28	16827566
	17119034
	16820365
DALRD3	NA
DALRD3	16953778
NME1	NA
LPXN	16738630
LPXN	NA
RANBP9	17015752
RANBP9	NA
	17049346
PPP1R35	17060585
RPL13AP23	NA
	16766655
AGAP2-AS1	16753158
NFATC3	16820367
NFATC3	NA
TSPAN31	NA
TSPAN31	16753162
PPP1R35-AS1	17049349
C7orf61	17060592
HFM1	16689490
HFM1	NA
SCN4B	16744949
SCN4B	NA
ZNF3	17060394
ZNF3	NA
MIR3692	17014085
MAP3K15	17109578
MAP3K15	NA
CRIPT	16879779
SNX9	NA
SNX9	17014087
SNX9	17014091
KBTBD11-OT1	17065215
NNMT	NA
NNMT	16731461
CDK4	16766683
CDK4	NA
MYOCD	NA
MYOCD	16831224
PPFIA1P1	NA
UGT1A12P	NA
UGT1A11P	NA
UGT1A13P	NA
SLC18A3	16704822
UGT1A9	NA
C10orf53	16704826
	17025141
	17025144
SNX9-AS1	17025149
HSPE1P26	NA
RNU6-786P	17014112
COPB1	NA
COPB1	16736014
SYNJ2	17014114
SYNJ2	NA
ZNF248	NA
ZNF248	16713335
	17101979
EIF5P2	NA
IKBKG	NA
IKBKG	17108468
GRAP	16842206
GRAP	NA
MIR425	16953809
NDUFAF3	NA
NDUFAF3	16940642
UGT1A6	NA
OR2T32P	NA
NCOA4	16704875
NCOA4	NA
NDUFAF2	16985079
NDUFAF2	NA
ATP1A4	16672538
ATP1A4	NA
MIR6759	NA
MARCHF9	16753182
UGT3A2	16995241
UGT3A2	NA
LINGO1	NA
LINGO1	16812014
METTL23	NA
METTL23	16838107
CYP27B1	16766701
CYP27B1	NA
MIR191	16953809
MIR191	16953811
PTX3	16947357
SNTN	16942369
MIR7160	NA
NDOR1	17091648
NDOR1	NA
TPD52	NA
	17123274
	17123276
	17123436
LMBRD2	16995254
LMBRD2	NA
THOC7	16955754
THOC7	NA
RNU6-393P	NA
MIR3609	17048840
RNF14P3	NA
MORF4L1P7	NA
METTL1	16766719
METTL1	NA
MCRIP2P2	NA
LINC00538	NA
GALNT2	NA
GALNT2	16678579
CGNL1	NA
CGNL1	16801400
TRRAP	NA
TRRAP	17048754
MIR580	16995279
RNU6-1305P	16984049
LINC01132	16678946
EEF1AKMT3	16753191
EEF1AKMT3	NA
NADK2	16995281
NADK2	NA
THOC7-AS1	16942389
	16909690
SCAANT1	NA
PSMD6-AS2	16942419
RPL17P11	NA
	16678919
DNAJB3	16909693
PSMD6-AS1	NA
H2BP3	NA
	16944194
UGT1A2P	NA
	16909695
FMO1	16673731
FMO1	NA
FAM214BP1	NA
G6PD	NA
G6PD	17115636
UGT1A1	NA
TIGIT	NA
TIGIT	16944199
QSER1	16723326
QSER1	NA
MKS1	16847007
MKS1	NA
SYNJ2-IT1	17014157
TSFM	NA
TSFM	16753202
	17019746
MEP1A	17009373
DRGX	16714125
HJURP	NA
HJURP	16909700
	16957634
PTER	16702747
PTER	NA
MIR568	16957634
ZBTB20-AS1	16944213
ZBTB20-AS1	NA
EIF5AL1	16706518
HMX2	16710266
ZBTB20-AS5	16944227
ZBTB20-AS5	NA
PLCB3	16726336
PLCB3	NA
ZBTB20-AS2	16944231
PARG	16704894
PARG	16713674
PARG	16714200
PARG	NA
MIR4796	16957673
ZBTB20-AS3	16944234
YBX1P3	NA
ZBTB20-AS4	16944238
EIF4E2P2	NA
C15orf48	16800630
C15orf48	NA
ZBTB20	16957634
ZBTB20	NA
	16675384
SPRTN	16678738
SPRTN	NA
DMRT2	17083117
DMRT2	NA
MAPK14	17007884
MAPK14	NA
MSL3P1	16909715
	16909715
EGLN1	16700489
EGLN1	NA
NADK2-AS1	16984051
RNU6-1083P	NA
TRPM8	16892683
TRPM8	NA
	16763228
RNU6-713P	16763235
	16813026
SKP2	16984032
SKP2	NA
RPS4XP15	NA
HAPLN3	16813029
C12orf50	16768185
C12orf50	NA
	16960692
	16960695
MME-AS1	16960698
MIGA2	NA
MIGA2	17089953
LINC01487	NA
LINC01487	16947211
STRIT1	16960701
	16947219
PABPC1P10	NA
FZD8	16713309
YPEL5P1	NA
LINC02961	17117458
TIAL1	16718950
TIAL1	NA
RPL5P5	NA
KRT18P47	NA
	16697392
ACAN	16804506
ACAN	NA
FCRL1	NA
FCRL1	16694980
C12orf29	NA
C12orf29	16754933
C12orf29	16754917
MLH1	16938899
MLH1	NA
SARM1	16832461
SARM1	NA
MYBL1	17077826
MYBL1	NA
MIR5088	NA
CPT1C	NA
CPT1C	16864275
SPATA6L	17092122
SPATA6L	NA
GNG4	16700798
RNA5SP364	16754933
TGFB2-OT1	NA
LRRC43	NA
LRRC43	16758299
TUBB8P10	NA
LINC00184	16678922
QRSL1P2	NA
SLC46A1	16842618
SLC46A1	NA
PAPPA2	NA
PAPPA2	16674151
EED	16729712
EED	NA
SLC16A9	16714581
SLC16A9	NA
IL31	16771627
H3P41	NA
B3GNT4	16758321
B3GNT4	NA
RPS7P1	NA
UNC119	16842626
UNC119	NA
FAM107B	NA
	16909717
SORBS3	NA
SORBS3	17066650
ARHGEF4-AS1	16902859
	16902863
SMIM39	NA
FAM168B	16902865
VPS33A	16771652
VPS33A	NA
DNM1P46	16813751
DNM1P46	NA
TSNAX-DISC1	NA
	17092385
RNU7-185P	17083567
	16805621
	17118972
	17083575
NEK2P4	NA
RN7SL484P	16805621
RN7SL484P	17118972
RN7SL5P	NA
	17083582
	17121236
	16805623
	16805629
	17121234
NF1P8	NA
PTPRD-DT	17083586
	17092388
PIGS	16842637
PIGS	NA
IARS1	17095775
IARS1	NA
	16805632
	16805636
MED15P8	NA
RNA5SP402	16813790
	16805639
SPATA41	16813792
SPATA41	NA
RNU6-127P	16781384
RNU6-127P	16885703
RNU6-127P	16902831
RNU6-127P	16931882
RNU6-127P	16885614
RNU6-127P	16885793
RNU6-127P	16789883
CERS3-AS1	NA
CERS3-AS1	16805652
FAR2P4	16885705
FAR2P4	NA
MAPK13	NA
MAPK13	17007910
RNU6-322P	16813820
PRKXP1	17121320
	16805658
RNU6-181P	16813849
RNU6-181P	16813822
	16802244
LINC02206	16810996
HMGN2P47	NA
	16673425
KLF2P4	NA
	16678808
SMAD3	NA
	16701361
HEATR5B	NA
HEATR5B	16896398
LINC02773	16699102
CLPTM1LP1	NA
RPL21P1	16773491
GOT2P2	NA
CLIP1-AS1	16758332
LRRN2	NA
LRRN2	16698407
SLC9A7P1	16768923
PPIAP8	NA
SNORA53	17118876
IKBIP	16768941
	16699006
	16697476
G3BP1	NA
G3BP1	16991261
PPP2R5A	16677228
PPP2R5A	NA
TMPO	NA
TMPO	16755498
SLC7A3	17111858
BRPF3-AS1	17018595
BRPF3-AS1	NA
ALDOC	16842659
ALDOC	NA
BRPF3	17007930
BRPF3	NA
ARL14EPP1	NA
RPL31P16	NA
CEBPZOS	NA
CEBPZOS	16879131
MIR6755	NA
RPS23P8	NA
SETP17	NA
IL2RG	17111895
IL2RG	NA
RN7SL225P	NA
CCDC81	16729755
CCDC81	NA
	16700363
	16700512
	16679440
CEBPZ	16896481
CEBPZ	NA
OPTC	16676172
OPTC	NA
UPF3B	17113635
C1orf100	16679509
SLC30A8	17072059
SLC30A8	NA
	16811014
AAGAB	16811020
AAGAB	NA
	16827572
	16820386
RPS12P27	NA
NDUFAF7	16879145
NDUFAF7	NA
SUCO	16673899
SUCO	NA
ESRP2	16827574
ESRP2	NA
	16729777
	17125642
PTP4A1P6	NA
MSN	NA
MSN	17104253
MSN	17104259
	16729781
	16729784
	17122150
ALG9	NA
ALG9	16744322
TSKS	NA
TSKS	16874360
RPS24P16	NA
TJP1	17121270
DEFA1B	17074322
DEFA1B	17074313
ZNF596	17065064
ZNF596	NA
MIR6773	NA
PLA2G15	16820388
PLA2G15	NA
AMMECR1	17113320
AMMECR1	NA
BNIP5	17018601
CYP51A1-AS1	17048313
CYP51A1-AS1	NA
RNU6-841P	16874373
	16994077
IRX2	16994081
	17059692
MIR1285-1	NA
TUBB3P2	NA
ETV7	17018615
ZNF526	16862659
CALD1	NA
CALD1	17051872
GNG5P2	17113340
PRKD3	16896502
PRKD3	NA
LSINCT5	NA
SFR1	16708910
ADRB2	16990848
DKC1	17108500
DKC1	17119802
DKC1	NA
DKC1	17119800
CDC20B	16996157
CDC20B	NA
	16862666
	16717753
	16717750
ERF	16872760
ERF	NA
OGA	16717783
OGA	16717775
OGA	NA
SLC7A6	16820398
SLC7A6	NA
TMEM145	16862704
TMEM145	NA
HNRNPA1P50	NA
	16767398
SPAG5	NA
SPAG5	16842673
SHROOM1	16999870
SHROOM1	NA
MAGEA1	17115108
MYRFL	16753994
MYRFL	NA
MPND	16857177
MPND	NA
	17115102
PWWP4	NA
	16744322
	16744358
PRKD3-DT	16879170
CDK16	NA
CDK16	17103067
RNU6-939P	16896532
QPCT	NA
QPCT	16879174
ALG9-IT1	16744353
GNG5P3	NA
FDXACB1	16744358
KIF3A	16999817
KIF3A	NA
ETV7-AS1	17007962
ADGB-DT	17024500
RNU6-906P	17013458
KATNBL1P6	17024506
	17074020
	17013460
FAM87A	17118334
FAM87A	17074025
FAM87A	NA
	16767414
LINC02821	16754056
ADGB	NA
ADGB	17013410
C11orf1	NA
C11orf1	16731105
KCNMB4	16754111
RNU6-1116P	16896534
DPYS	NA
DPYS	17080000
CDC42EP3	NA
RNU4-65P	16767420
A2M	NA
A2M	16761012
	16879199
RN7SL670P	NA
MRPL50P2	NA
RPL37AP8	NA
	16907486
	16675247
LGALS12	16726065
ATF3	16677278
ATF3	NA
RNU6-1262P	16827592
RAPH1	16907488
RAPH1	NA
SLC7A6OS	16827592
SLC7A6OS	16827594
SLC7A6OS	NA
DCSTAMP	NA
DCSTAMP	17071722
RNU4-30P	16827604
KCNIP2	NA
KCNIP2	16717816
MIR548A3	17080020
KLHL38	17080809
SMPD3	16827606
SMPD3	NA
ANGPT2	17074259
SPAG5-AS1	16832510
SPAG5-AS1	NA
	16673008
RNASEL	16697004
KIAA0100	16842722
KIAA0100	NA
CMTR1	NA
CMTR1	17008141
EIF1P6	NA
PLAAT4	16726081
OR2L1P	16679769
PLXNA2	16698816
PLXNA2	NA
SH3GL1	16867295
SH3GL1	NA
PLAAT2	16739746
	16726089
ATL3	16739763
ATL3	NA
	16827618
RPL35AP33	NA
CCDC167	17018733
RNU4-36P	16820437
SLC31A1	17088173
SLC31A1	NA
	17018741
MLYCD	16821411
MLYCD	16821404
MLYCD	NA
	17008193
CDC26	17097423
MIR4462	17018745
IMMP1LP1	NA
MDGA1	17018747
MDGA1	NA
	16726092
CNOT8	NA
CNOT8	16991420
PRPF4	17088185
PRPF4	NA
RTN3	16726096
RTN3	NA
ADAMTS17	16813757
ADAMTS17	NA
OSGIN1	NA
OSGIN1	16821411
OSGIN1	16821414
IGF1	16769250
IGF1	NA
RNA5SP432	16828732
SIRT5	17004958
SIRT5	17004974
SIRT5	NA
HSDL1	16828762
HSDL1	NA
LINS1	NA
LINS1	16813825
USP11	17103104
USP11	NA
KRT18P12	NA
SPATA45	16699124
PLA2G4A	16675197
PLA2G4A	NA
PNPLA1	17007950
RNF183	NA
RNF183	17097432
CHAF1A	16857192
CHAF1A	NA
	17062090
CDK6	17059756
CDK6	NA
WDR31	17097446
DNAAF1	16821437
DNAAF1	NA
ZFTA	16739784
ZFTA	NA
AVPR1A	16766946
AVPR1A	NA
RN7SL596P	NA
ASB7	16805663
ASB7	NA
SPINDOC	16726115
SPINDOC	NA
SPATA48	17046030
EIF1P3	NA
TOP1P1	16673763
KIAA1549	17063394
RPS3AP9	NA
LINC02869	16677569
UBXN6	16867310
UBXN6	NA
FAM3A	17115617
FAM3A	NA
SDF2	16842766
SDF2	NA
ATP5MGP1	NA
	16699063
MSRB3	NA
MSRB3	16753607
	16730029
ADAD2	16821454
ADAD2	NA
SRP14P2	NA
ETNK2	16698262
ETNK2	NA
	16805675
SAAL1	NA
SAAL1	16736422
BSPRY	17088206
CERS3	16813799
CERS3	NA
MIR3135B	17027089
MIR3135B	17042431
MIR3135B	17126014
MIR3135B	17029733
MIR3135B	17017924
DAZL	16951332
DAZL	NA
HDHD3	17097464
RPS12P28	NA
SUPT6H	16832518
SUPT6H	NA
ALAD	17097472
ALAD	NA
	16828796
SLC38A8	NA
SLC38A8	16828721
NECAP1P2	NA
TAF13P2	NA
DCTN1-AS1	16881678
DCTN1-AS1	NA
	16699091
HES2	16681127
HES2	NA
	16899210
	17039945
	17027101
	17017935
	17032433
	17017947
	17037228
	17042443
	17034759
	17029745
	16899207
HMGA1P8	17117871
TMEM196	17055640
TMEM196	NA
ITGAM	16818239
ITGAM	NA
PSMB8-AS1	17038636
PSMB8-AS1	17028352
PSMB8-AS1	17007299
PSMB8-AS1	17033653
PSMB8-AS1	NA
SHCBP1L	16697046
SHCBP1L	NA
WDR54	16881687
WDR54	NA
KNDC1	NA
KNDC1	16710852
POLE3	17097495
THRB	16951567
THRB	NA
GPNMB	NA
GPNMB	17044253
C9orf43	NA
C9orf43	17088213
MIR4746	16857211
CDC42SE2	NA
CDC42SE2	16988931
HDGFL2	16857213
HDGFL2	NA
LINC01602	17069173
RPL23AP22	NA
LINC01585	16804898
CGAS	17020787
CGAS	NA
	17077420
	16698872
	16813317
